id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,local_ratio_confidence,signal_category,signal_hidden,signal_language_norm,signal_municipality,mappable,has_google_data,excluir_modelo,rec_txoko_social,rec_mendi_familia,rec_kultura,local_ratio,google_match_conf
txk_04261,rutas,Naturaleza,Rutas y paseos,Buscando la gran ola,Descubre los paisajes y pueblos del litoral vasco a través del surf. Cuando el mar golpea ...,Deba Hondarribia Getaria Mutriku Orio Donostia / San Sebastián Zarautz Zumaia Bakio Bilbao Elantxobe Lemoiz Lekeitio Mundaka Ondarroa Plentzia Sopela,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056322_d4_rec_turismo/es_56322/56322-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056322_d4_rec_turismo/es_56322/56322-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7491,
txk_04262,rutas,Naturaleza,Rutas y paseos,Euskadi en familia,"¿Viajas en familia? Te invitamos a que descubras Euskadi, una tierra tan auténtica ...",Vitoria-Gasteiz Balmaseda Getaria Mutriku Orio Donostia / San Sebastián Tolosa Zarautz Zumaia Astigarraga Bermeo Bilbao Karrantza Harana/Valle de Carranza Gernika-Lumo Sopuerta Deba,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056501_d4_rec_turismo/es_56501/56501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056501_d4_rec_turismo/es_56501/56501-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7548,
txk_04263,rutas,Naturaleza,Rutas y paseos,Descubriendo las tres capitales,Realiza un apasionante viaje en el tiempo para descubrir las tres capitales vascas: traslá...,Vitoria-Gasteiz Donostia / San Sebastián Portugalete Getxo Bilbao,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056701_d4_rec_turismo/es_56701/56701-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056701_d4_rec_turismo/es_56701/56701-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7429,
txk_04264,rutas,Naturaleza,Rutas y paseos,Rutas con tenedor y cuchara,Euskadi es sinónimo de gastronomía y de buen comer. Te proponemos que nos visites p...,Elciego Ondarroa Laguardia Añana Vitoria-Gasteiz Deba Hondarribia Getaria Pasaia Donostia / San Sebastián Tolosa Ordizia Zarautz Zumaia Astigarraga Bakio Bilbao Ea Elantxobe Gernika-Lumo Lekeitio Labastida/Bastida,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056921_d4_rec_turismo/es_56921/56921-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000056921_d4_rec_turismo/es_56921/56921-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7393,
txk_04265,rutas,Naturaleza,Rutas y paseos,Cuando Euskadi se asoma al mar,En Euskadi las montañas se resisten a morir en el mar y se asoman a la costa en forma de a...,Deba Portugalete Getaria Mutriku Orio Pasaia Donostia / San Sebastián Zarautz Zumaia Bakio Bermeo Bilbao Ea Elantxobe Gorliz Getxo Gernika-Lumo Lekeitio Mundaka Ondarroa Plentzia Hondarribia,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057161_d4_rec_turismo/es_57161/57161-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057161_d4_rec_turismo/es_57161/57161-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.766,
txk_04266,rutas,Naturaleza,Rutas y paseos,Saborea Euskadi en cuatro días,"Para los amantes de la gastronomía, esta ruta se convertirá en un viaje inolvidable...",Amurrio Artziniega Balmaseda Bilbao Astigarraga Zaldibia Ordizia Tolosa Donostia / San Sebastián Idiazabal Hernani Laguardia Añana Vitoria-Gasteiz Ezkio-Itsaso,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057221_d4_rec_turismo/es_57221/57221-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057221_d4_rec_turismo/es_57221/57221-ficha2.html,,4.6,0.0,high,0.7,1.0,0.2211,0.0,0,0,False,0,1,0,0.7547,
txk_04267,rutas,Naturaleza,Rutas y paseos,Los sabores de la Costa Vasca,"Si planeas hacer una ruta por la Costa Vasca, no dejes escapar esta oportunidad de conocer su arr...",Usurbil Donostia / San Sebastián Pasaia Hernani Gernika-Lumo Bilbao Bermeo Bakio Astigarraga Getaria,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057281_d4_rec_turismo/es_57281/57281-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057281_d4_rec_turismo/es_57281/57281-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7632,
txk_04268,rutas,Naturaleza,Rutas y paseos,"A cada paso, un vino","Rioja Alavesa, tres denominaciones de origen de txakoli y una tradición sidrera centenaria...",Amurrio Urduña/Orduña Labastida/Bastida Laguardia Laudio/Llodio Samaniego Getaria Orio Donostia / San Sebastián Zarautz Zumaia Astigarraga Bakio Gernika-Lumo Elciego,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057461_d4_rec_turismo/es_57461/57461-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057461_d4_rec_turismo/es_57461/57461-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7686,
txk_04269,rutas,Naturaleza,Rutas y paseos,Diez razones para volver,"En este recorrido conocerás todas las caras de Euskadi, una tierra fascinante y llena de s...",Vitoria-Gasteiz Zuia Zegama Zerain Hondarribia Oñati Pasaia Donostia / San Sebastián Segura Bilbao Getxo Gernika-Lumo Portugalete Elciego Labastida/Bastida Laguardia Arraia-Maeztu Oyón-Oion,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057682_d4_rec_turismo/es_57682/57682-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000057682_d4_rec_turismo/es_57682/57682-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7593,
txk_04270,rutas,Naturaleza,Rutas y paseos,Ruta del Queso Idiazábal  GR 283,"La Ruta del Queso Idiazábal (GR-283) es un recorrido circular para senderistas, compuesto ...",Segura,GIPUZKOA,43.00866413845207,-2.25494384765625,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000067463_d4_rec_turismo/es_67463/67463-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000067463_d4_rec_turismo/es_67463/67463-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7601,
txk_04271,rutas,Naturaleza,Rutas y paseos,Camino Ignaciano,Este camino recrea el viaje que realizó Ignacio de Loiola en el año 1522 desde...,Oñati Asparrena Azkoitia Harana/Valle de Arana Zumarraga Legazpi Kripan Laguardia,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000072021_d4_rec_turismo/es_72021/72021-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000072021_d4_rec_turismo/es_72021/72021-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.76,
txk_04272,rutas,Naturaleza,Rutas y paseos,Paseo por el parketxe de Armañón,,Karrantza Harana/Valle de Carranza,BIZKAIA,43.25864336265113,-3.3837461471557617,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073201_d4_rec_turismo/es_73201/73201-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073201_d4_rec_turismo/es_73201/73201-ficha2.html,ChIJPwLP6bXnTg0RdORgWJ_Oecw,4.6,89.0,high,0.7,0.4844,0.3684,0.0,1,1,False,0,1,0,0.6051,high
txk_04273,rutas,Naturaleza,Rutas y paseos,Los acantilados de Uribe,,Barrika,BIZKAIA,43.39057888801111,-2.9909205436706543,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073241_d4_rec_turismo/es_73241/73241-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073241_d4_rec_turismo/es_73241/73241-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7487,
txk_04274,rutas,Naturaleza,Rutas y paseos,Senda del Lea y Marierrota,,Gizaburuaga Lekeitio,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073361_d4_rec_turismo/es_73361/73361-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073361_d4_rec_turismo/es_73361/73361-ficha2.html,,4.6,0.0,high,0.7,1.0,0.1474,0.0,0,0,False,0,1,0,0.7301,
txk_04275,rutas,Naturaleza,Rutas y paseos,Vía verde de Arrazola,,Atxondo,BIZKAIA,43.12842588721827,-2.5828170776367188,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073501_d4_rec_turismo/es_73501/73501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073501_d4_rec_turismo/es_73501/73501-ficha2.html,ChIJZ3EQjd7STw0R6_i-U1pdNck,4.7,2002.0,high,0.7,0.2857,0.1842,0.0,1,1,False,0,1,0,0.5372,high
txk_04276,rutas,Naturaleza,Rutas y paseos,Humedal de Saldropo,,Zeanuri,BIZKAIA,43.05339838231448,-2.7295446395874023,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073541_d4_rec_turismo/es_73541/73541-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073541_d4_rec_turismo/es_73541/73541-ficha2.html,ChIJxY__RHDJTw0RDGyPOc7B_eE,4.7,882.0,high,0.7,0.3465,0.3684,0.0,1,1,False,0,1,0,0.569,high
txk_04277,rutas,Naturaleza,Rutas y paseos,Vía Verde del Ferrocarril Vasco Navarro,"El 31 de diciembre de 1967 el “trenico”, como se conocía a este ferrocarril, h...",,ARABA,42.67008296214044,-2.033275030553341,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073681_d4_rec_turismo/es_73681/73681-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000073681_d4_rec_turismo/es_73681/73681-ficha2.html,,4.6,0.0,high,0.7,1.0,0.2947,0.0,1,0,False,0,1,0,0.7332,
txk_04278,rutas,Naturaleza,Rutas y paseos,Vía Verde del Bidasoa,,,GIPUZKOA,43.13281061597182,-1.6421127319335938,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074141_d4_rec_turismo/es_74141/74141-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074141_d4_rec_turismo/es_74141/74141-ficha2.html,,4.6,0.0,high,0.7,1.0,0.2211,0.0,1,0,False,0,1,0,0.7435,
txk_04279,rutas,Naturaleza,Rutas y paseos,Vía Verde de los Montes de Hierro,,,BIZKAIA,43.24070100730572,-3.2145309448242188,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074301_d4_rec_turismo/es_74301/74301-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074301_d4_rec_turismo/es_74301/74301-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7411,
txk_04280,rutas,Naturaleza,Rutas y paseos,Vía Verde de Mutiloa-Ormaiztegi,,,GIPUZKOA,43.02253335865012,-2.271595001220703,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074361_d4_rec_turismo/es_74361/74361-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074361_d4_rec_turismo/es_74361/74361-ficha2.html,,4.6,0.0,high,0.7,1.0,0.0,0.0,1,0,False,0,1,0,0.7103,
txk_04281,rutas,Naturaleza,Rutas y paseos,Vía verde de Atxuri,,Mungia,BIZKAIA,43.356451746690055,-2.8522396087646484,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074441_d4_rec_turismo/es_74441/74441-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074441_d4_rec_turismo/es_74441/74441-ficha2.html,ChIJQVW1VR9ETg0RUY_vUcQOPlU,4.3,76.0,medium,0.7,0.4009,0.3684,0.0,1,1,False,0,1,0,0.5742,medium
txk_04282,rutas,Naturaleza,Rutas y paseos,Vía Verde Plazaola-Leitzaran,,Andoain,GIPUZKOA,43.2161858360268,-2.020111083984375,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074481_d4_rec_turismo/es_74481/74481-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074481_d4_rec_turismo/es_74481/74481-ficha2.html,ChIJtwyzdRSzUQ0R54GNFpX2Uwg,4.5,26.0,medium,0.7,0.4398,0.3684,0.0,1,1,False,0,1,0,0.5901,medium
txk_04283,rutas,Naturaleza,Rutas y paseos,Vía Verde de Arditurri,,Lezo,GIPUZKOA,43.31556125692944,-1.8993902206420896,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074561_d4_rec_turismo/es_74561/74561-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074561_d4_rec_turismo/es_74561/74561-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7529,
txk_04284,rutas,Naturaleza,Rutas y paseos,Vía Verde de Itsaslur,,Muskiz,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074661_d4_rec_turismo/es_74661/74661-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074661_d4_rec_turismo/es_74661/74661-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7459,
txk_04285,rutas,Naturaleza,Rutas y paseos,Vía Verde del Urola,,Azpeitia Legazpi,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074861_d4_rec_turismo/es_74861/74861-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074861_d4_rec_turismo/es_74861/74861-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7383,
txk_04286,rutas,Naturaleza,Rutas y paseos,Cascada de Gujuli,,Urkabustaiz,ARABA,42.97663059201209,-2.911698818206787,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074961_d4_rec_turismo/es_74961/74961-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000074961_d4_rec_turismo/es_74961/74961-ficha2.html,ChIJ7bKU3Ji6Tw0RKf-fGGtHk8k,4.6,0.0,high,0.7,0.0,0.2211,0.0,1,1,False,0,1,0,0.4577,medium
txk_04287,rutas,Naturaleza,Rutas y paseos,La senda del río Purón,,Valdegovía/Gaubea,ARABA,42.87099486819674,-3.2369327545166016,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075041_d4_rec_turismo/es_75041/75041-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075041_d4_rec_turismo/es_75041/75041-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7621,
txk_04288,rutas,Naturaleza,Rutas y paseos,Humedal de Salburua,,Vitoria-Gasteiz,ARABA,42.86052499897778,-2.642505029216409,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075161_d4_rec_turismo/es_75161/75161-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075161_d4_rec_turismo/es_75161/75161-ficha2.html,ChIJQywDaW_DTw0RyKLJGB-j64Y,4.8,45.0,medium,0.7,0.5693,0.3684,0.0,1,1,False,0,1,0,0.6339,high
txk_04289,rutas,Naturaleza,Rutas y paseos,Mendixur,,Arratzua-Ubarrundia,ARABA,42.89083796219632,-2.529258728027344,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075241_d4_rec_turismo/es_75241/75241-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075241_d4_rec_turismo/es_75241/75241-ficha2.html,ChIJwfKOEgDfTw0RY0wBVjIhleM,5.0,1.0,high,0.7,0.0606,0.1474,0.0,1,1,False,0,1,0,0.4788,high
txk_04290,rutas,Naturaleza,Rutas y paseos,Senda de Bujanda,,Arraia-Maeztu,ARABA,42.69929553384358,-2.4334126710891724,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075281_d4_rec_turismo/es_75281/75281-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075281_d4_rec_turismo/es_75281/75281-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7639,
txk_04291,rutas,Naturaleza,Rutas y paseos,La Balsa de la Paul,,Laguardia,ARABA,42.55430500354444,-2.576291875669493,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075321_d4_rec_turismo/es_75321/75321-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075321_d4_rec_turismo/es_75321/75321-ficha2.html,ChIJASdJuXj5Tw0RpP3B5_-ouB4,4.1,39.0,medium,0.7,0.3451,0.3684,0.0,1,1,False,0,1,0,0.5536,high
txk_04292,rutas,Naturaleza,Rutas y paseos,De Zarautz a Getaria,,Zarautz Getaria,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075441_d4_rec_turismo/es_75441/75441-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075441_d4_rec_turismo/es_75441/75441-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7362,
txk_04293,rutas,Naturaleza,Rutas y paseos,Plaiaundi  (Txingudi),,Irun,GIPUZKOA,43.34721477677346,-1.7931747436523438,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075501_d4_rec_turismo/es_75501/75501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075501_d4_rec_turismo/es_75501/75501-ficha2.html,ChIJC5aLFtkJUQ0RyWFH8VYm07k,4.5,536.0,high,0.7,0.3383,0.3684,0.0,1,1,False,0,1,0,0.5617,high
txk_04294,rutas,Naturaleza,Rutas y paseos,Embalse de Ibai Eder,,Azpeitia,GIPUZKOA,43.12934983834535,-2.225546836853028,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075522_d4_rec_turismo/es_75522/75522-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075522_d4_rec_turismo/es_75522/75522-ficha2.html,ChIJA_fpsoM0UA0R_3ut43C-XO0,4.3,28.0,high,0.7,0.3879,0.3684,0.0,1,1,False,0,1,0,0.5706,medium
txk_04295,rutas,Naturaleza,Rutas y paseos,Paseo por Irimo,,Urretxu,GIPUZKOA,43.09236523763329,-2.3342621326446533,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075541_d4_rec_turismo/es_75541/75541-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075541_d4_rec_turismo/es_75541/75541-ficha2.html,ChIJ1fIX5bAtUA0RfD3yftuSq1g,4.6,25.0,high,0.7,0.4643,0.3684,0.0,1,1,False,0,1,0,0.5995,medium
txk_04296,rutas,Naturaleza,Rutas y paseos,Sendero Adaptado de Gomiztegi,,Oñati,GIPUZKOA,42.97912670071037,-2.398442029953003,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075621_d4_rec_turismo/es_75621/75621-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075621_d4_rec_turismo/es_75621/75621-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7298,
txk_04297,rutas,Naturaleza,Rutas y paseos,Salto del Nervión,,Urduña/Orduña,BIZKAIA,42.965830096271546,-2.9866285023312567,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075641_d4_rec_turismo/es_75641/75641-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075641_d4_rec_turismo/es_75641/75641-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7429,
txk_04298,rutas,Naturaleza,Rutas y paseos,Paseo por Sakoneta,,Deba,GIPUZKOA,43.28837023837995,-2.306549549102783,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075661_d4_rec_turismo/es_75661/75661-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075661_d4_rec_turismo/es_75661/75661-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7614,
txk_04299,rutas,Naturaleza,Rutas y paseos,Paseo accesible de Larraitz,,Abaltzisketa,GIPUZKOA,43.03752867307246,-2.100534439086914,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075701_d4_rec_turismo/es_75701/75701-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075701_d4_rec_turismo/es_75701/75701-ficha2.html,ChIJOdJ2q_xIUA0RmO_ErpggZxo,4.6,360.0,medium,0.7,0.3886,0.3684,0.0,1,1,False,0,1,0,0.5783,medium
txk_04300,rutas,Naturaleza,Rutas y paseos,Paseo Lizarrusti - Lareo,,Ataun,GIPUZKOA,42.96012860804676,-2.098839282989502,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075781_d4_rec_turismo/es_75781/75781-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000075781_d4_rec_turismo/es_75781/75781-ficha2.html,ChIJGwKSVVxHUA0R7akAZgjM6WM,4.4,44.0,high,0.7,0.4424,0.3684,0.0,1,1,False,0,1,0,0.5883,high
txk_04301,rutas,Naturaleza,Rutas y paseos,GR 38 (Ruta del vino y del pescado),Recorrido total 166 km Desde las tierras del viñedo en Oyón hasta el puerto de...,Durango Oyón-Oion Gernika-Lumo Otxandio Laguardia Bermeo,EUSKADI,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000077541_d4_rec_turismo/es_77541/77541-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000077541_d4_rec_turismo/es_77541/77541-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.7631,
txk_04302,rutas,Naturaleza,Rutas y paseos,GR 120 Ruta de los tres templos a pie,Siguiendo los pasos de San Ignacio de Loiola podemos realizar el camino entre Loiola y Arantzazu ...,Oñati Legazpi Azpeitia Zumarraga,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000079821_d4_rec_turismo/es_79821/79821-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000079821_d4_rec_turismo/es_79821/79821-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,0,0,False,0,1,0,0.735,
txk_04303,rutas,Naturaleza,Rutas y paseos,Robledal Centenario de Munain y Okariz,Ruta circular desde Munain pasando por Okariz en la que descubrir 608 árboles de má...,San Millán/Donemiliaga,ARABA,42.84381500445306,-2.351080002263188,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000092822_d4_rec_turismo/es_92822/92822-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000092822_d4_rec_turismo/es_92822/92822-ficha2.html,,4.6,0.0,medium,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7605,
txk_04304,rutas,Naturaleza,Rutas y paseos,Vuelta al Anillo Verde de Vitoria-Gasteiz,,Vitoria-Gasteiz,ARABA,42.84649827116361,-2.6733666099607944,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094501_d4_rec_turismo/es_94501/94501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094501_d4_rec_turismo/es_94501/94501-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7341,
txk_04305,rutas,Naturaleza,Rutas y paseos,Vuelta al embalse de Ullíbarri-Gamboa,,Arratzua-Ubarrundia,ARABA,42.9370076,-2.6083842,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094627_d4_rec_turismo/es_94627/94627-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094627_d4_rec_turismo/es_94627/94627-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7451,
txk_04306,rutas,Naturaleza,Rutas y paseos,"Bilbao, panorámica de la ría",,Bilbao,BIZKAIA,43.2630126,-2.9349852,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094642_d4_rec_turismo/es_94642/94642-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094642_d4_rec_turismo/es_94642/94642-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7694,
txk_04307,rutas,Naturaleza,Rutas y paseos,Ruta Urbana por San Sebastián,,Donostia / San Sebastián,GIPUZKOA,43.32145971375779,-2.0051529584886607,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094764_d4_rec_turismo/es_94764/94764-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000094764_d4_rec_turismo/es_94764/94764-ficha2.html,,4.6,0.0,high,0.7,1.0,0.3684,0.0,1,0,False,0,1,0,0.7372,
